"id","state_id:id","code","street","street_type","district","city_id:id"
cep_57304630,"br_al","57304630","José Élvio Higino da Silva","Rua","Cacimbas","l10n_br_data_base.city_1651"
cep_57304640,"br_al","57304640","José Rodrigues Lima","Rua","Cacimbas","l10n_br_data_base.city_1651"
cep_57304650,"br_al","57304650","Ulisses Lopes de Oliveira","Rua","Cacimbas","l10n_br_data_base.city_1651"
cep_57304660,"br_al","57304660","Siqueira Campos","Rua","Cacimbas","l10n_br_data_base.city_1651"
cep_57304670,"br_al","57304670","Flora França Bezerra","Rua","Cacimbas","l10n_br_data_base.city_1651"
cep_57304680,"br_al","57304680","Valdir Oliveira","Rua","Cacimbas","l10n_br_data_base.city_1651"
cep_57303630,"br_al","57303630","José Salú","Rua","Guaribas","l10n_br_data_base.city_1651"
cep_57304610,"br_al","57304610","José Francelino Oliveira","Rua","Cacimbas","l10n_br_data_base.city_1651"
cep_57305160,"br_al","57305160","Taquarana","Rua","Manoel Teles","l10n_br_data_base.city_1651"
cep_57304570,"br_al","57304570","Antônio Feliz Silva","Rua","Cacimbas","l10n_br_data_base.city_1651"
cep_57303855,"br_al","57303855","José Bonifácio de Andrade e Silva","Rua","Olho D'Água dos Cazuzinhos","l10n_br_data_base.city_1651"
cep_57303800,"br_al","57303800","Estudante Rodrigo Alves da Silva Santos","Rua","Olho D'Água dos Cazuzinhos","l10n_br_data_base.city_1651"
cep_57303825,"br_al","57303825","Alfredo Félix de Farias","Rua","Olho D'Água dos Cazuzinhos","l10n_br_data_base.city_1651"
cep_57303845,"br_al","57303845","Mayr Guedes do Amaral","Rua","Olho D'Água dos Cazuzinhos","l10n_br_data_base.city_1651"
cep_57303850,"br_al","57303850","Presidente Café Filho","Rua","Olho D'Água dos Cazuzinhos","l10n_br_data_base.city_1651"
cep_57303786,"br_al","57303786","Coronel Vicente Ramos","Rua","Olho D'Água dos Cazuzinhos","l10n_br_data_base.city_1651"
cep_57303860,"br_al","57303860","Frei Henrique de Coimbra","Rua","Olho D'Água dos Cazuzinhos","l10n_br_data_base.city_1651"
cep_57303785,"br_al","57303785","Jeovanilson Pereira Silva","Rua","Olho D'Água dos Cazuzinhos","l10n_br_data_base.city_1651"
cep_57303870,"br_al","57303870","Manoel Roberto de Oliveira","Rua","Olho D'Água dos Cazuzinhos","l10n_br_data_base.city_1651"
cep_57303875,"br_al","57303875","Engenheiro Camilo Collier","Rua","Olho D'Água dos Cazuzinhos","l10n_br_data_base.city_1651"
