"id","name","meaning","start_pos","end_pos","assumed_comma","type","default_value","cnab_line_id/id","notes","sending_dynamic_content","content_source_field","return_dynamic_content","content_dest_field","cnab_group_id/id"
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_a_155_162","DATA REAL PAGTO (RETORNO)","DATA REAL PAGTO (RETORNO)","155","162","0","num","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_a","DDMMAAAA (Retorno)","","","datetime.strptime(content,""%d%m%Y"") if content != ""00000000"" else False","real_payment_date",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_a_163_177","VALOR REAL PAGTO","VALOR REAL PAGTO","163","177","2","num","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_a","Opcional (Retorno)","","","","payment_value",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_a_178_217","INFORMAÇÃO 2 - MENSAGEM","INFORMAÇÃO 2 - MENSAGEM","178","217","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_a","Nota G016","","communication","","additional_info",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_a_218_219","BRANCOS","BRANCOS","218","219","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_a","Nota G013 A (Finalidade TED Legado)","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_a_220_224","FINALIDADE TED","FINALIDADE TED","220","224","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_a","Nota G013 B (Finalidade TED Nova)","","ted_finality_code","","ted_purpose",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_a_225_226","CÓDIGO FINALIDADE COMPLEMENTAR","CÓDIGO FINALIDADE COMPLEMENTAR","225","226","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_a","Nota G013 C: CC=Cta Corrente, PP=Poupança","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_a_227_229","BRANCOS","BRANCOS","227","229","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_a","Brancos","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_a_230_230","EMISSÃO AVISO AO FAVORECIDO","EMISSÃO AVISO AO FAVORECIDO","230","230","0","alpha","0","l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_a","Zeros (Nota G018: 0=Não emite)","","","","partner_notification",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_a_231_240","OCORRÊNCIAS P/ RETORNO","OCORRÊNCIAS P/ RETORNO","231","240","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_a","Nota G007","","","","occurrence_code_1",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_b_1_3","CÓDIGO DO BANCO","CÓDIGO DO BANCO","1","3","0","num","033","l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_b","","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_b_4_7","LOTE DE SERVIÇO","LOTE DE SERVIÇO","4","7","0","num","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_b","Nota G001","seq_batch","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_b_8_8","TIPO DE REGISTRO","TIPO DE REGISTRO","8","8","0","num","3","l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_b","","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_b_9_13","Nº SEQUENCIAL DO REGISTRO NO LOTE","Nº SEQUENCIAL DO REGISTRO NO LOTE","9","13","0","num","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_b","Nota G004","seq_record_detail","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_b_14_14","CÓDIGO SEGMENTO REG. DETALHE","CÓDIGO SEGMENTO REG. DETALHE","14","14","0","alpha","B","l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_b","","segment_code","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_b_15_16","FORMA DE INICIAÇÃO (PIX)","FORMA DE INICIAÇÃO (PIX)","15","16","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_b","Nota G032: 01=Tel, 02=Email, 03=CPF/CNPJ, 04=Chave Aleat., 05=Dados Bancários","","cnab_pix_type_id.code","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_b_17_17","BRANCOS","BRANCOS","17","17","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_b","Brancos","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_b_18_18","TIPO INSCRIÇÃO FAVORECIDO","TIPO INSCRIÇÃO FAVORECIDO","18","18","0","num","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_b","Nota G023: 1=CPF, 2=CNPJ","""2"" if content else ""1""","partner_id.is_company","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_b_19_32","CNPJ/CPF FAVORECIDO","CNPJ/CPF FAVORECIDO","19","32","0","num","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_b","CPF/CNPJ","","partner_id.cnpj_cpf","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_b_33_67","INFORMAÇÃO 10 (PIX)","INFORMAÇÃO 10 (PIX)","33","67","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_b","Nota G033: TXID (Opcional p/ Pix QR Code Estático)","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_b_68_127","INFORMAÇÃO 11 (PIX)","INFORMAÇÃO 11 (PIX)","68","127","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_b","Nota G034: Campo Livre Opcional para Recebedor","","communication","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_b_128_226","INFORMAÇÃO 12 (PIX)","INFORMAÇÃO 12 (PIX)","128","226","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_b","Nota G035: Chave Pix (Tel, Email, Aleatória) ou Tipo Conta (01=CC, 02=CtaPgto, 03=CP)","","partner_pix_id.key","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_b_227_232","BRANCOS","BRANCOS","227","232","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_b","Brancos","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_b_233_240","IDENTIFICAÇÃO DE IF NO SPB","IDENTIFICAÇÃO DE IF NO SPB","233","240","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_b","Nota G030","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_c_1_17","CAMPOS COMUNS","CAMPOS COMUNS","1","17","0","","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_c","Banco(3), Lote(4), Reg(1), Seq(5), Seg(1)=C, Filler(3)","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_c_18_32","VALOR IR","VALOR IR","18","32","2","num","0","l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_c","Zeros","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_c_33_47","VALOR ISS","VALOR ISS","33","47","2","num","0","l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_c","Zeros","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_c_48_62","VALOR IOF","VALOR IOF","48","62","2","num","0","l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_c","Zeros","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_c_63_77","VALOR OUTRAS DEDUÇÕES","VALOR OUTRAS DEDUÇÕES","63","77","2","num","0","l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_c","Zeros","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_c_78_92","VALOR OUTROS ACRÉSCIMOS","VALOR OUTROS ACRÉSCIMOS","78","92","2","num","0","l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_c","Zeros","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_c_93_97","AGÊNCIA FAVORECIDO","AGÊNCIA FAVORECIDO","93","97","0","num","0","l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_c","Zeros","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_c_98_98","DV AGÊNCIA FAVORECIDO","DV AGÊNCIA FAVORECIDO","98","98","0","alpha"," ","l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_c","Branco","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_c_99_110","CONTA FAVORECIDO","CONTA FAVORECIDO","99","110","0","num","0","l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_c","Zeros","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_c_111_111","DV CONTA FAVORECIDO","DV CONTA FAVORECIDO","111","111","0","alpha"," ","l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_c","Branco","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_c_112_112","DV AGÊNCIA/CONTA FAVORECIDO","DV AGÊNCIA/CONTA FAVORECIDO","112","112","0","alpha"," ","l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_c","Branco","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_c_113_127","VALOR INSS","VALOR INSS","113","127","2","num","0","l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_c","Zeros","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_c_128_147","NÚMERO CONTA PAGAMENTO CREDITADA","NÚMERO CONTA PAGAMENTO CREDITADA","128","147","0","num","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_c","Nota G003A: Obrigatório se Cta Pgto","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_c_148_240","BRANCOS","BRANCOS","148","240","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_segmento_c","Brancos","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_trailer_1_3","CÓDIGO DO BANCO","CÓDIGO DO BANCO","1","3","0","num","033","l10n_br_cnab_structure.cnab_santander_240_pagamentos_trailer","","","company_partner_bank_id.bank_id.code_bc","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_trailer_4_7","LOTE DE SERVIÇO","LOTE DE SERVIÇO","4","7","0","num","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_trailer","Nota G001","seq_batch","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_trailer_8_8","TIPO DE REGISTRO","TIPO DE REGISTRO","8","8","0","num","5","l10n_br_cnab_structure.cnab_santander_240_pagamentos_trailer","","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_trailer_9_17","BRANCOS","BRANCOS","9","17","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_trailer","Brancos","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_trailer_18_23","NÚMERO DE REGISTROS DO LOTE","NÚMERO DE REGISTROS DO LOTE","18","23","0","num","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_trailer","Registros Tipo 1, 3, 5","qty_records","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_trailer_24_41","SOMA DOS VALORES","SOMA DOS VALORES","24","41","2","num","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_trailer","Nota G021","sum( int(line.sorted_values().get('120_134_valor_do_pagto',0)) for line in filter( lambda l: l.sorted_values().get('14_14_segmento', '') == 'A' and l.sorted_values().get('15_17_tipo_de_movimento', '') in ('000','001','002','003'), batch_detail_lines ))","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_trailer_42_59","SOMA DA QUANTIDADE DE MOEDA","SOMA DA QUANTIDADE DE MOEDA","42","59","5","num","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_trailer","Registros Tipo 3","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_trailer_60_65","NÚMERO AVISO DÉBITO","NÚMERO AVISO DÉBITO","60","65","0","num","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_trailer","Nota G020","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_trailer_66_230","BRANCOS","BRANCOS","66","230","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_trailer","Brancos","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pagamentos_trailer_231_240","OCORRÊNCIAS P/ RETORNO","OCORRÊNCIAS P/ RETORNO","231","240","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_pagamentos_trailer","Nota G007","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pix_qr_header_1_3","CÓDIGO DO BANCO","CÓDIGO DO BANCO","1","3","0","num","033","l10n_br_cnab_structure.cnab_santander_240_pix_qr_header","","","company_partner_bank_id.bank_id.code_bc","","",""
"l10n_br_cnab_structure.cnab_santander_240_pix_qr_header_4_7","LOTE DE SERVIÇO","LOTE DE SERVIÇO","4","7","0","num","","l10n_br_cnab_structure.cnab_santander_240_pix_qr_header","Nota G001","seq_batch","","","seq_number",""
"l10n_br_cnab_structure.cnab_santander_240_pix_qr_header_8_8","TIPO DE REGISTRO","TIPO DE REGISTRO","8","8","0","num","1","l10n_br_cnab_structure.cnab_santander_240_pix_qr_header","","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pix_qr_header_9_9","TIPO DE OPERAÇÃO","TIPO DE OPERAÇÃO","9","9","0","alpha","C","l10n_br_cnab_structure.cnab_santander_240_pix_qr_header","'C' - Crédito","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pix_qr_header_10_11","TIPO DE SERVIÇO","TIPO DE SERVIÇO","10","11","0","num","","l10n_br_cnab_structure.cnab_santander_240_pix_qr_header","Nota G015","payment_type_code","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pix_qr_header_12_13","FORMA DE LANÇAMENTO","FORMA DE LANÇAMENTO","12","13","0","num","47","l10n_br_cnab_structure.cnab_santander_240_pix_qr_header","Nota G002: 47=Pix QR Code","payment_way_code","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pix_qr_header_14_16","NÚMERO VERSÃO LOTE","NÚMERO VERSÃO LOTE","14","16","0","num","031","l10n_br_cnab_structure.cnab_santander_240_pix_qr_header","Nota G031","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pix_qr_header_17_17","BRANCOS","BRANCOS","17","17","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_pix_qr_header","Branco","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pix_qr_header_18_18","TIPO INSCRIÇÃO EMPRESA","TIPO INSCRIÇÃO EMPRESA","18","18","0","num","","l10n_br_cnab_structure.cnab_santander_240_pix_qr_header","Nota G023: 1=CPF, 2=CNPJ","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pix_qr_header_19_32","NÚMERO INSCRIÇÃO EMPRESA","NÚMERO INSCRIÇÃO EMPRESA","19","32","0","num","","l10n_br_cnab_structure.cnab_santander_240_pix_qr_header","CNPJ/CPF","","company_id.cnpj_cpf","","",""
"l10n_br_cnab_structure.cnab_santander_240_pix_qr_header_33_52","CÓDIGO DO CONVÊNIO NO BANCO","CÓDIGO DO CONVÊNIO NO BANCO","33","52","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_pix_qr_header","Nota G009","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pix_qr_header_53_57","AGÊNCIA CONTA","AGÊNCIA CONTA","53","57","0","num","","l10n_br_cnab_structure.cnab_santander_240_pix_qr_header","Nota G003","","company_partner_bank_id.bra_number","","",""
"l10n_br_cnab_structure.cnab_santander_240_pix_qr_header_58_58","DÍGITO VERIFICADOR AGÊNCIA","DÍGITO VERIFICADOR AGÊNCIA","58","58","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_pix_qr_header","Opcional","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pix_qr_header_59_70","NÚMERO CONTA","NÚMERO CONTA","59","70","0","num","","l10n_br_cnab_structure.cnab_santander_240_pix_qr_header","Nota G003","","company_partner_bank_id.acc_number","","",""
"l10n_br_cnab_structure.cnab_santander_240_pix_qr_header_71_71","DÍGITO VERIFICADOR CONTA","DÍGITO VERIFICADOR CONTA","71","71","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_pix_qr_header","Nota G003","","company_partner_bank_id.acc_number_dig","","",""
"l10n_br_cnab_structure.cnab_santander_240_pix_qr_header_72_72","DÍGITO VERIFICADOR AGÊNCIA/CONTA","DÍGITO VERIFICADOR AGÊNCIA/CONTA","72","72","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_pix_qr_header","Branco","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pix_qr_header_73_102","NOME DA EMPRESA","NOME DA EMPRESA","73","102","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_pix_qr_header","Obrigatório","","company_id.legal_name","","",""
"l10n_br_cnab_structure.cnab_santander_240_pix_qr_header_103_142","INFORMAÇÃO 1 - MENSAGEM","INFORMAÇÃO 1 - MENSAGEM","103","142","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_pix_qr_header","Nota G016","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pix_qr_header_143_172","ENDEREÇO","ENDEREÇO","143","172","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_pix_qr_header","Opcional","","company_id.street_name","","",""
"l10n_br_cnab_structure.cnab_santander_240_pix_qr_header_173_177","NÚMERO","NÚMERO","173","177","0","num","","l10n_br_cnab_structure.cnab_santander_240_pix_qr_header","Opcional","","company_id.street_number","","",""
"l10n_br_cnab_structure.cnab_santander_240_pix_qr_header_178_192","COMPLEMENTO ENDEREÇO","COMPLEMENTO ENDEREÇO","178","192","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_pix_qr_header","Opcional","","company_id.street2","","",""
"l10n_br_cnab_structure.cnab_santander_240_pix_qr_header_193_212","CIDADE","CIDADE","193","212","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_pix_qr_header","Opcional","","company_id.city_id.name","","",""
"l10n_br_cnab_structure.cnab_santander_240_pix_qr_header_213_217","CEP","CEP","213","217","0","num","","l10n_br_cnab_structure.cnab_santander_240_pix_qr_header","Opcional","","company_id.zip","","",""
"l10n_br_cnab_structure.cnab_santander_240_pix_qr_header_218_220","COMPLEMENTO CEP","COMPLEMENTO CEP","218","220","0","num","","l10n_br_cnab_structure.cnab_santander_240_pix_qr_header","Opcional","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pix_qr_header_221_222","UF","UF","221","222","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_pix_qr_header","Opcional","","company_id.state_id.code","","",""
"l10n_br_cnab_structure.cnab_santander_240_pix_qr_header_223_230","BRANCOS","BRANCOS","223","230","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_pix_qr_header","Brancos","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pix_qr_header_231_240","OCORRÊNCIAS P/ RETORNO","OCORRÊNCIAS P/ RETORNO","231","240","0","alpha","","l10n_br_cnab_structure.cnab_santander_240_pix_qr_header","Nota G007","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pix_qr_segmento_j_1_3","CÓDIGO DO BANCO","CÓDIGO DO BANCO","1","3","0","num","033","l10n_br_cnab_structure.cnab_santander_240_pix_qr_segmento_j","","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pix_qr_segmento_j_4_7","LOTE DE SERVIÇO","LOTE DE SERVIÇO","4","7","0","num","","l10n_br_cnab_structure.cnab_santander_240_pix_qr_segmento_j","Nota G001","seq_batch","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pix_qr_segmento_j_8_8","TIPO DE REGISTRO","TIPO DE REGISTRO","8","8","0","num","3","l10n_br_cnab_structure.cnab_santander_240_pix_qr_segmento_j","","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pix_qr_segmento_j_9_13","Nº SEQUENCIAL REGISTRO LOTE","Nº SEQUENCIAL REGISTRO LOTE","9","13","0","num","","l10n_br_cnab_structure.cnab_santander_240_pix_qr_segmento_j","Nota G004","seq_record_detail","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pix_qr_segmento_j_14_14","CÓDIGO SEGMENTO","CÓDIGO SEGMENTO","14","14","0","alpha","J","l10n_br_cnab_structure.cnab_santander_240_pix_qr_segmento_j","","segment_code","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pix_qr_segmento_j_15_15","TIPO DE MOVIMENTO","TIPO DE MOVIMENTO","15","15","0","num","","l10n_br_cnab_structure.cnab_santander_240_pix_qr_segmento_j","Nota G011","","","","",""
"l10n_br_cnab_structure.cnab_santander_240_pix_qr_segmento_j_16_17","CÓDIGO INSTRUÇÃO MOVIMENTO","CÓDIGO INSTRUÇÃO MOVIMENTO","16","17","0","num","","l10n_br_cnab_structure.cnab_santander_240_pix_qr_segmento_j","Nota G012","","","","",""
