id,name,code,description,legal_ref
tax_120240002,Valores tributados pelo PIS/Cofins - Não tributáveis pela CBS - FG Caixa,120240002,"Classificar nesse código as rubricas contábeis representativas valores recebidos, que sejam tributados pelo PIS/COFINS durante o período de transição.","LC 214/2025 Art. 408, § 3º"
tax_120250001,Exportação de serviços,120250001,"Classificar nesse código as rubricas contábeis representativas valores recebidos, que sejam provenientes de residentes no exterior e atendam os requisitos legais para serem consideradas exportação de serviços. Incluir nesse código os valores relativos a tarifas e outros encargos vinculados aos referidos contratos.","Dec. 12955/2026 Art. 341, caput Art. 341, caput"
tax_120261001,Indenizações pagas ao beneficiário do plano ou seguro saúde correspondentes a eventos ocorridos,120261001,"Classificar nesse código as rubricas contábeis representativas dos valores das indenizações pagas aos usuários dos planos ou seguro saúde, referentes a eventos ocorridos, referentes ao total dos custos assistenciais, decorrente da utilização da cobertura pelos beneficiários dos planos ou seguro saúde. Incluir nesse código tanto os pagamentos de despesas pagas à vista (escrituradas diretamente nas contas de resultado), quanto as que forem pagos após o encerramento da competência (registradas no passivo circulante).","LC 214/2025 Art. 235, II, a"
tax_120261002,Indenizações pagas a terceiros correspondentes a eventos ocorridos,120261002,"Classificar nesse código as rubricas contábeis representativas dos valores das indenizações pagas a terceiros, devidamente comprovadas por meio de documento fiscal idôneo, emitido pelo prestador do serviço, referentes a eventos ocorridos, referentes ao total dos custos assistenciais, decorrente da utilização da cobertura pelos beneficiários. Incluir nesse código tanto os pagamentos de despesas pagas à vista (escrituradas diretamente nas contas de resultado), quanto as que forem pagos após o encerramento da competência (registradas no passivo circulante).","LC 214/2025 Art. 235, II, a"
tax_120261003,Valores pagos por corresponsabilidade cedida,120261003,"Classificar nesse código as rubricas contábeis representativas dos valores pagos por corresponsabilidade cedida. Incluir nesse código tanto os pagamentos de despesas pagas à vista (escrituradas diretamente nas contas de resultado), quanto as que forem pagos após o encerramento da competência (registradas no passivo circulante).","LC 214/2025 Art. 235, II, a"
tax_120261004,Restituições de prêmios ou contraprestações,120261004,"Classificar nesse código as rubricas contábeis representativas dos valores das restituições de prêmios ou contraprestações pagas aos titulares dos planos ou seguro saúde. Incluir nesse código tanto os pagamentos de despesas pagas à vista (escrituradas diretamente nas contas de resultado), quanto as que forem pagos após o encerramento da competência (registradas no passivo circulante).","LC 214/2025 Art. 235, II, b"
tax_120261005,Valores pagos pela intermediação de seguros ou planos de saúde,120261005,"Classificar nesse código as rubricas contábeis representativas dos valores pagos pela intermediação na venda de planos ou seguro saúde, devidamente comprovado por documento fiscal idôneo, emitido pelo intermediador. Incluir nesse código tanto os pagamentos de despesas pagas à vista (escrituradas diretamente nas contas de resultado), quanto as que forem pagos após o encerramento da competência (registradas no passivo circulante).","LC 214/2025 Art. 235, II, c"
tax_120261006,Taxa de administração paga às administradoras de benefícios,120261006,"Classificar nesse código as rubricas contábeis representativas dos valores de taxa de administração paga à administradora de benefícios. Incluir nesse código tanto os pagamentos de despesas pagas à vista (escrituradas diretamente nas contas de resultado), quanto as que forem pagos após o encerramento da competência (registradas no passivo circulante).","LC 214/2025 Art. 235, II, d"
tax_120261099,Outros valores pagos às demais entidades,120261099,"Classificar nesse código as rubricas contábeis representativas dos outros valores pagos às demais entidades do setor de planos de assistência à saúde. Incluir nesse código tanto os pagamentos de despesas pagas à vista (escrituradas diretamente nas contas de resultado), quanto as que forem pagos após o encerramento da competência (registradas no passivo circulante).","LC 214/2025 Art. 235, II, d"
tax_120280001,Valores pagos vinculados a contratos de exportação,120280001,Classificar nesse código as demais rubricas contábeis relativas a despesas vinculadas a contratos de exportação de serviços.,"Dec. 12955/2026 Art. 341, § 1º Res. CGIBS 6/2026 Art. 341, § 1º"
tax_120280002,Valores pagos por atos cooperativos com opção à alíquota zero,120280002,"Classificar nesse código as rubricas contábeis representativas dos valores pagos a cooperados, pelas cooperativas optantes pelo regime Arts. 271 e 272 específico previsto no Arts. 271 e 272 da LC 214/2025.",LC 214/2025
tax_120310001,Prêmios ou contraprestações recebidas - Seguros ou planos individuais,120310001,Classificar nesse código as rubricas contábeis representativas dos valores recebidos por prêmios ou contraprestações em planos individuais.,"LC 214/2025 Art. 235, I, a"
tax_120310002,Prêmios ou contraprestações recebidas - Seguros ou planos coletivos sem estipulantes,120310002,Classificar nesse código as rubricas contábeis representativas dos valores recebidos por prêmios ou contraprestações em planos coletivos sem a interveniência de estipulantes.,"LC 214/2025 Art. 235, I, a"
tax_120310003,Prêmios ou contraprestações recebidas - Seguros ou planos coletivos com estipulantes,120310003,Classificar nesse código as rubricas contábeis representativas dos valores recebidos por prêmios ou contraprestações em planos coletivos com a interveniência de estipulantes.,"LC 214/2025 Art. 235, I, a"
tax_120310004,Prêmios ou contraprestações recebidas - Corresponsabilidade assumida,120310004,Classificar nesse código as rubricas contábeis representativas dos valores recebidos por prêmios ou contraprestações em razão de corresponsabilidade assumida.,"LC 214/2025 Art. 235, I, a"
tax_120310005,Prêmios ou contraprestações recebidas - Contratos sem individualização do valor por titular,120310005,Classificar nesse código as rubricas contábeis representativas dos valores recebidos por prêmios ou contraprestações em contratos sem a individualização do valor prêmio ou contraprestação por beneficiário titular.,"LC 214/2025 Art. 239, § 1º"
tax_120310006,Taxas de administração recebidas,120310006,Classificar nesse código as rubricas contábeis representativas dos valores de taxas de administração recebidas.,"LC 214/2025 Art. 235, I, b"
tax_120310007,Valores recebidos de outras entidades do setor,120310007,Classificar nesse código as rubricas contábeis representativas dos valores recebidos de outras entidades do setor de planos de assistência à saúde.,"LC 214/2025 Art. 235, I, b"
tax_120330001,Aplicações financeiras sobre reservas técnicas,120330001,"Classificar nesse código as rubricas contábeis representativas das aplicações financeiras vinculadas a reservas técnicas, nos termos de regulamento da ANS, sejam elas pertencentes ao Ativo Circulante ou Não Circulante.","LC 214/2025 Art. 235, § 4º, I"
tax_120340001,Valores tributados pelo PIS/Cofins - Não tributáveis pela CBS - FG Competência,120340001,"Classificar nesse código as rubricas contábeis representativas valores recebidos, que sejam tributados pelo PIS/COFINS durante o período de transição.","LC 214/2025 Art. 408, § 1º"
tax_120340002,Valores tributados pelo PIS/Cofins - Não tributáveis pela CBS - FG Caixa,120340002,"Classificar nesse código as rubricas contábeis representativas valores recebidos, que sejam tributados pelo PIS/COFINS durante o período de transição.","LC 214/2025 Art. 408, § 3º"
tax_120350001,Exportação de serviços,120350001,"Classificar nesse código as rubricas contábeis representativas valores recebidos, que sejam provenientes de residentes no exterior e atendam os requisitos legais para serem consideradas exportação de serviços. Incluir nesse código os valores relativos a tarifas e outros encargos vinculados aos referidos contratos.","Dec. 12955/2026 Art. 341, caput Art. 341, caput"
tax_120361001,Indenizações pagas ao beneficiário do plano ou seguro saúde correspondentes a eventos ocorridos,120361001,"Classificar nesse código as rubricas contábeis representativas dos valores das indenizações pagas aos usuários dos planos ou seguro saúde, referentes a eventos ocorridos, referentes ao total dos custos assistenciais, decorrente da utilização da cobertura pelos beneficiários dos planos ou seguro saúde. Incluir nesse código tanto os pagamentos de despesas pagas à vista (escrituradas diretamente nas contas de resultado), quanto as que forem pagos após o encerramento da competência (registradas no passivo circulante).","LC 214/2025 Art. 235, II, a"
tax_120361002,Indenizações pagas a terceiros correspondentes a eventos ocorridos,120361002,"Classificar nesse código as rubricas contábeis representativas dos valores das indenizações pagas a terceiros, devidamente comprovadas por meio de documento fiscal idôneo, emitido pelo prestador do serviço, referentes a eventos ocorridos, referentes ao total dos custos assistenciais, decorrente da utilização da cobertura pelos beneficiários. Incluir nesse código tanto os pagamentos de despesas pagas à vista (escrituradas diretamente nas contas de resultado), quanto as que forem pagos após o encerramento da competência (registradas no passivo circulante).","LC 214/2025 Art. 235, II, a"
tax_120361003,Valores pagos por corresponsabilidade cedida,120361003,"Classificar nesse código as rubricas contábeis representativas dos valores pagos por corresponsabilidade cedida. Incluir nesse código tanto os pagamentos de despesas pagas à vista (escrituradas diretamente nas contas de resultado), quanto as que forem pagos após o encerramento da competência (registradas no passivo circulante).","LC 214/2025 Art. 235, II, a"
tax_120361004,Restituições de prêmios ou contraprestações,120361004,"Classificar nesse código as rubricas contábeis representativas dos valores das restituições de prêmios ou contraprestações pagas aos titulares dos planos ou seguro saúde. Incluir nesse código tanto os pagamentos de despesas pagas à vista (escrituradas diretamente nas contas de resultado), quanto as que forem pagos após o encerramento da competência (registradas no passivo circulante).","LC 214/2025 Art. 235, II, b"
tax_120361005,Valores pagos pela intermediação de seguros ou planos de saúde,120361005,"Classificar nesse código as rubricas contábeis representativas dos valores pagos pela intermediação na venda de planos ou seguro saúde, devidamente comprovado por documento fiscal idôneo, emitido pelo intermediador. Incluir nesse código tanto os pagamentos de despesas pagas à vista (escrituradas diretamente nas contas de resultado), quanto as que forem pagos após o encerramento da competência (registradas no passivo circulante).","LC 214/2025 Art. 235, II, c"
tax_120361006,Taxa de administração paga às administradoras de benefícios,120361006,"Classificar nesse código as rubricas contábeis representativas dos valores de taxa de administração paga à administradora de benefícios. Incluir nesse código tanto os pagamentos de despesas pagas à vista (escrituradas diretamente nas contas de resultado), quanto as que forem pagos após o encerramento da competência (registradas no passivo circulante).","LC 214/2025 Art. 235, II, d"
tax_120361099,Outros valores pagos às demais entidades,120361099,"Classificar nesse código as rubricas contábeis representativas dos outros valores pagos às demais entidades do setor de planos de assistência à saúde. Incluir nesse código tanto os pagamentos de despesas pagas à vista (escrituradas diretamente nas contas de resultado), quanto as que forem pagos após o encerramento da competência (registradas no passivo circulante).","LC 214/2025 Art. 235, II, d"
tax_120380001,Valores pagos vinculados a contratos de exportação,120380001,Classificar nesse código as demais rubricas contábeis relativas a despesas vinculadas a contratos de exportação de serviços.,"Dec. 12955/2026 Art. 341, § 1º Res. CGIBS 6/2026 Art. 341, § 1º"
tax_120380002,Valores pagos por atos cooperativos com opção à alíquota zero,120380002,"Classificar nesse código as rubricas contábeis representativas dos valores pagos a cooperados, pelas cooperativas optantes pelo regime Arts. 271 e 272 específico previsto no Arts. 271 e 272 da LC 214/2025.",LC 214/2025
tax_120410001,Prêmios ou contraprestações recebidas - Contratos individuais,120410001,Classificar nesse código as rubricas contábeis representativas dos valores recebidos por prêmios ou contraprestações em planos individuais.,"LC 214/2025 Art. 235, I, a"
tax_120410099,Outros valores recebidos,120410099,Classificar nesse código as rubricas contábeis relativas a outros valores recebidos.,"LC 214/2025 Art. 235, I"
tax_120420001,Aquisições de bens e serviços,120420001,"Classificar nesse código as rubricas contábeis relativas a aquisições de bens e serviços, devidamente documentadas por documento fiscal idôneo, cujos valores de IBS/CBS não podem ser aproveitados, em razão da não incidência dos tributos nas operações dos planos de saúde de autogestão.",
tax_120510001,Comissões recebidas pela administração dos Planos de Assistência à Saúde,120510001,Classificar nesse código as rubricas contábeis representativas dos valores recebidos por prêmios ou contraprestações em planos individuais.,"LC 214/2025 Art. 235, I"
tax_120540001,Valores tributados pelo PIS/Cofins - Não tributáveis pela CBS - FG Competência,120540001,"Classificar nesse código as rubricas contábeis representativas valores recebidos, que sejam tributados pelo PIS/COFINS durante o período de transição.","LC 214/2025 Art. 408, § 1º"
tax_120540002,Valores tributados pelo PIS/Cofins - Não tributáveis pela CBS - FG Caixa,120540002,"Classificar nesse código as rubricas contábeis representativas valores recebidos, que sejam tributados pelo PIS/COFINS durante o período de transição.","LC 214/2025 Art. 408, § 3º"
tax_120550001,Exportação de serviços,120550001,"Classificar nesse código as rubricas contábeis representativas valores recebidos, que sejam provenientes de residentes no exterior e atendam os requisitos legais para serem consideradas exportação de serviços. Incluir nesse código os valores relativos a tarifas e outros encargos vinculados aos referidos contratos.","Dec. 12955/2026 Art. 341, caput Art. 341, caput"
tax_129915001,Base de cálculo negativa do IBS/CBS,129915001,Classificar nesse código as rubricas contábeis que registrarem a base de cálculo negativa do IBS/CBS a ser compensada em períodos posteriores.,LC 214/2025 Art. 301
tax_129915099,Outras contas do ativo circulante,129915099,Classificar nesse código outras contas do ativo circulante.,
tax_129925099,Outras contas do ativo não circulante,129925099,Classificar nesse código outras contas do ativo não circulante.,
tax_220110001,Provisões técnicas lastreadas em ativo garantidor,220110001,"Classificar nesse código as rubricas contábeis que representam as provisões técnicas lastreadas em ativo garantidor, nos termos da legislação própria da ANS. Incluir nesse código tanto as rubricas do Passivo Circulante, quanto as do Passivo Não Circulante.","LC 214/2025 Art. 235, § 4º, II"
tax_220110002,Provisões técnicas não lastreadas em ativo garantidor,220110002,"Classificar nesse código as rubricas contábeis que representam as provisões técnicas não lastreadas em ativo garantidor, nos termos da legislação própria da ANS. Incluir nesse código tanto as rubricas do Passivo Circulante, quanto as do Passivo Não Circulante.",
tax_220210001,Provisões técnicas lastreadas em ativo garantidor,220210001,"Classificar nesse código as rubricas contábeis que representam as provisões técnicas lastreadas em ativo garantidor, nos termos da legislação própria da ANS. Incluir nesse código tanto as rubricas do Passivo Circulante, quanto as do Passivo Não Circulante.","LC 214/2025 Art. 235, § 4º, II"
tax_220210002,Provisões técnicas não lastreadas em ativo garantidor,220210002,"Classificar nesse código as rubricas contábeis que representam as provisões técnicas não lastreadas em ativo garantidor, nos termos da legislação própria da ANS. Incluir nesse código tanto as rubricas do Passivo Circulante, quanto as do Passivo Não Circulante.",
tax_220310001,Provisões técnicas lastreadas em ativo garantidor,220310001,"Classificar nesse código as rubricas contábeis que representam as provisões técnicas lastreadas em ativo garantidor, nos termos da legislação própria da ANS. Incluir nesse código tanto as rubricas do Passivo Circulante, quanto as do Passivo Não Circulante.","LC 214/2025 Art. 235, § 4º, II"
tax_220310002,Provisões técnicas não lastreadas em ativo garantidor,220310002,"Classificar nesse código as rubricas contábeis que representam as provisões técnicas não lastreadas em ativo garantidor, nos termos da legislação própria da ANS. Incluir nesse código tanto as rubricas do Passivo Circulante, quanto as do Passivo Não Circulante.",
tax_220410001,Contraprestações recebidas relativas a planos de saúde de autogestão,220410001,"Classificar nesse código as rubricas contábeis representativas das receitas recebidas em razão dos planos de saúde na modalidade autogestão, caso registradas contabilmente como redução dos 9º desembolsos e desde que atendidos os requisitos do Em caso de descumprimento, os planos de autogestão deverão utilizar os códigos de tributação dos planos de saúde em geral.","LC 214/2025 Art. 26, VIII c/c § Art. 14 do CTN."
tax_220420001,"Desembolsos com planos de saúde de autogestão, não vinculados a documentos fiscais",220420001,"Classificar nesse código as rubricas contábeis representativas das despesas pagas em razão dos planos de saúde na modalidade autogestão, não vinculados a documentos fiscais, por exemplo, 9º despesas com pessoal. Em caso de descumprimento dos requisitos do de tributação dos planos de saúde em geral.","LC 214/2025 Art. 26, VIII c/c § Art. 14 do CTN, os planos de autogestão deverão utilizados os códigos"
tax_220420002,"Desembolsos com planos de saúde de autogestão, vinculados a documentos fiscais",220420002,"Classificar nesse código as rubricas contábeis representativas das despesas pagas em razão dos planos de saúde na modalidade autogestão, vinculados a documentos fiscais. Em caso de 9º descumprimento dos requisitos do autogestão deverão utilizados os códigos de tributação dos planos de saúde em geral.","LC 214/2025 Art. 26, VIII c/c § Art. 14 do CTN, os planos de"
tax_229910099,Outras contas do passivo circulante,229910099,Classificar nesse código outras contas do passivo circulante.,
tax_229920099,Outras contas do passivo não circulante,229920099,Classificar nesse código outras contas do passivo não circulante.,
tax_229930099,Outras contas do patrimônio líquido,229930099,Classificar nesse código as demais rubricas contábeis do Patrimônio Líquido nos planos de saúde de autogestão.,
tax_321017001,Receitas reconhecidas por competência e tributadas por caixa,321017001,"Classificar nesse código as rubricas contábeis representativas das receitas auferidas por competência, mas tributadas por regime de caixa.",
tax_321027001,Receitas reconhecidas por competência e tributadas por caixa,321027001,"Classificar nesse código as rubricas contábeis representativas das receitas auferidas por competência, mas tributadas por regime de caixa.",
tax_321037001,Receitas reconhecidas por competência e tributadas por caixa,321037001,"Classificar nesse código as rubricas contábeis representativas das receitas auferidas por competência, mas tributadas por regime de caixa.",
tax_321047001,Receitas reconhecidas por competência e tributadas por caixa,321047001,"Classificar nesse código as rubricas contábeis representativas das receitas auferidas por competência, mas tributadas por regime de caixa.",
tax_321057001,Receitas reconhecidas por competência e tributadas por caixa,321057001,"Classificar nesse código as rubricas contábeis representativas das receitas auferidas por competência, mas tributadas por regime de caixa.",
tax_322100099,Outras receitas amparadas por documentos fiscais,322100099,"Classificar nesse código as rubricas contábeis representativas das receitas, que ficam sujeitas às regras gerais de tributação do IBS/CBS, cuja comprovação se dê pela emissão de documento fiscal.",
tax_329100099,Outras receitas amparadas por documentos fiscais,329100099,"Classificar nesse código as rubricas contábeis representativas das receitas, que ficam sujeitas às regras gerais de tributação do IBS/CBS, cuja comprovação se dê pela emissão de documento fiscal.",LC 214/2025
tax_421016001,PIS/Cofins incidente sobre a operação,421016001,Classificar nesse código as rubricas contábeis representativas dos valores do PIS e da Cofins incidentes sobre as operações.,"LC 214/2025 Art. 12, § 2º, V"
tax_421016002,ISSQN incidente sobre a operação,421016002,Classificar nesse código as despesas com ISSQN incidentes sobre as operações.,"LC 214/2025 Art. 12, § 2º, V"
tax_421017001,Despesas reconhecidas por competência e dedutíveis por caixa,421017001,"Classificar nesse código as rubricas contábeis relativas ao registro das despesas por regime de competência, mas que serão dedutíveis da base de cálculo do IBS/CBS pelo regime de caixa.",
tax_421018001,Despesas gerais,421018001,Classificar nesse código outras despesas não dedutíveis.,
tax_421026001,PIS/Cofins incidente sobre a operação,421026001,Classificar nesse código as rubricas contábeis representativas dos valores do PIS e da Cofins incidentes sobre as operações.,"LC 214/2025 Art. 12, § 2º, V"
tax_421026002,ISSQN incidente sobre a operação,421026002,Classificar nesse código as despesas com ISSQN incidentes sobre as operações.,"LC 214/2025 Art. 12, § 2º, V"
tax_421027001,Despesas reconhecidas por competência e dedutíveis por caixa,421027001,"Classificar nesse código as rubricas contábeis relativas ao registro das despesas por regime de competência, mas que serão dedutíveis da base de cálculo do IBS/CBS pelo regime de caixa.",
tax_421028001,Despesas gerais,421028001,Classificar nesse código outras despesas não dedutíveis.,
tax_421036001,PIS/Cofins incidente sobre a operação,421036001,Classificar nesse código as rubricas contábeis representativas dos valores do PIS e da Cofins incidentes sobre as operações.,"LC 214/2025 Art. 12, § 2º, V"
tax_421036002,ISSQN incidente sobre a operação,421036002,Classificar nesse código as despesas com ISSQN incidentes sobre as operações.,"LC 214/2025 Art. 12, § 2º, V"
tax_421037001,Despesas reconhecidas por competência e dedutíveis por caixa,421037001,"Classificar nesse código as rubricas contábeis relativas ao registro das despesas por regime de competência, mas que serão dedutíveis da base de cálculo do IBS/CBS pelo regime de caixa.",
tax_421038001,Despesas gerais,421038001,Classificar nesse código outras despesas não dedutíveis.,
tax_421048001,Despesas gerais,421048001,Classificar nesse código as demais rubricas contábeis relativas a despesas em geral não vinculadas à atividade principal dos planos de saúde de autogestão.,
tax_421056001,PIS/Cofins incidente sobre a operação,421056001,Classificar nesse código as rubricas contábeis representativas dos valores do PIS e da Cofins incidentes sobre as operações.,"LC 214/2025 Art. 12, § 2º, V"
tax_421056002,ISSQN incidente sobre a operação,421056002,Classificar nesse código as despesas com ISSQN incidentes sobre as operações.,"LC 214/2025 Art. 12, § 2º, V"
tax_421057001,Despesas reconhecidas por competência e dedutíveis por caixa,421057001,"Classificar nesse código as rubricas contábeis relativas ao registro das despesas por regime de competência, mas que serão dedutíveis da base de cálculo do IBS/CBS pelo regime de caixa.",
tax_421058001,Despesas gerais,421058001,Classificar nesse código outras despesas não dedutíveis.,
tax_422180099,Outras despesas não dedutíveis,422180099,Classificar nesse código as rubricas contábeis relativas a outras despesas não dedutíveis da base de cálculo do IBS/CBS.,
tax_429800099,Outras despesas não dedutíveis,429800099,Classificar nesse código as rubricas contábeis relativas a outras despesas não dedutíveis da base de cálculo do IBS/CBS.,
tax_130110001,Valores de apostas esportivas,130110001,"Classificar nesse código os valores das apostas esportivas efetuadas independentemente do encerramento do evento ao qual estão Arts. 244 e 245, vinculadas.",LC 214/2025
tax_130110002,Valores de apostas de turfe,130110002,"Classificar nesse código os valores das apostas de turfe efetuadas independentemente do encerramento do evento ao qual estão Arts. 244 e 245, vinculadas.",LC 214/2025
tax_130110003,Valores relativos a modalidades lotéricas,130110003,"Classificar nesse código os valores das apostas efetuadas relativos a modalidades lotéricas independentemente do encerramento do Arts. 244 e 245, evento ao qual estão vinculadas.",LC 214/2025
tax_130110004,Valores relativos a jogos online (iGaming),130110004,"Classificar nesse código os valores das apostas efetuadas relativos a jogos online (iGaming) independentemente do encerramento do Arts. 244 e 245, evento ao qual estão vinculadas.",LC 214/2025
tax_130110005,Valores relativos a fantasy sport,130110005,"Classificar nesse código os valores relativos a fantasy sport independentemente do encerramento do evento ao qual estão Arts. 244 e 245, vinculados.",LC 214/2025
tax_130110006,Valores relativos a sweepstakes,130110006,"Classificar nesse código os valores das apostas de sweepstakes efetuadas independentemente do encerramento do evento ao qual Arts. 244 e 245, estão vinculadas.",LC 214/2025
tax_130110007,Valores relativos a outras modalidades de apostas,130110007,"Classificar nesse código os valores relativos a outras modalidades de apostas efetuadas independentemente do encerramento do evento ao Arts. 244 e 245, qual estão vinculadas.",LC 214/2025
tax_130110008,Valores relativos a apostas decorrentes de recompensas ou vantagens oferecidas pelo fornecedor,130110008,"Classificar nesse código os valores relativos a apostas efetuadas decorrentes de recompensas ou vantagens oferecidas pelo fornecedor Arts. 244 e 245, sujeito ao regime específico de concursos de prognósticos caput independentemente do encerramento do evento ao qual estão vinculadas.",LC 214/2025
tax_130110099,Outros valores decorrentes da atividade de concursos de prognósticos,130110099,"Classificar nesse código outros valores decorrentes da atividade de concursos de prognósticos independentemente do encerramento do Arts. 244 e 245, evento ao qual esteja vinculada.",LC 214/2025
tax_130140001,Valores tributados pelo PIS/Cofins - Não tributáveis pela CBS - FG Competência,130140001,"Classificar nesse código as rubricas contábeis representativas valores recebidos, que sejam tributados pelo PIS/COFINS durante o período de transição.","LC 214/2025 Art. 408, § 1º"
tax_130140002,Valores tributados pelo PIS/Cofins - Não tributáveis pela CBS - FG Caixa,130140002,"Classificar nesse código as rubricas contábeis representativas valores recebidos, que sejam tributados pelo PIS/COFINS durante o período de transição.","LC 214/2025 Art. 408, § 3º"
tax_130150001,Valores recebidos decorrentes de operações de exportação,130150001,Classificar nesse código valores recebidos e outras receitas próprias da entidade decorrentes da atividade de concursos de prognósticos provenientes de operações de exportação.,"LC 214/2025 Art. 250, caput"
tax_130150099,Outros valores não tributáveis,130150099,Classificar nesse código outros valores não tributáveis.,LC 214/2025
tax_130161001,Premiações pagas em apostas esportivas,130161001,Classificar nesse código as premiações pagas decorrentes de apostas esportivas.,"LC 214/2025 Art. 245, I"
tax_130161002,Premiações pagas em apostas de turfe,130161002,Classificar nesse código as premiações pagas decorrentes de apostas de turfe.,"LC 214/2025 Art. 245, I"
tax_130161003,Premiações pagas em modalidades lotéricas,130161003,Classificar nesse código as premiações pagas decorrentes de modalidades lotéricas.,"LC 214/2025 Art. 245, I"
tax_130161004,Premiações pagas em jogos online (iGaming),130161004,Classificar nesse código as premiações pagas decorrentes de jogos online (iGaming).,"LC 214/2025 Art. 245, I"
tax_130161005,Premiações pagas em fantasy sport,130161005,Classificar nesse código as premiações pagas decorrentes de fantasy sport.,"LC 214/2025 Art. 245, I"
tax_130161006,Premiações pagas em sweepstakes,130161006,Classificar nesse código as premiações pagas decorrentes de sweepstakes.,"LC 214/2025 Art. 245, I"
tax_130161007,Premiações pagas em outras modalidades de apostas,130161007,Classificar nesse código as premiações pagas decorrentes de outras modalidades de apostas.,"LC 214/2025 Art. 245, I"
tax_130161008,"Premiações devidas aos proprietários, criadores e profissionais do turfe, relacionados com os animais classificados em cada páreo, de que trata o art. 12 da Lei nº 7.291, de 19 de dezembro de 1984",130161008,"Classificar nesse código as premiações devidas aos proprietários, criadores e profissionais do turfe, relacionados com os animais classificados em cada páreo, de que trata o art. 12 da Lei nº 7.291, de 19 de dezembro de 1984.","LC 214/2025 Art. 245, I"
tax_130161099,Outras premiações pagas,130161099,Classificar nesse código outras premiações pagas.,"LC 214/2025 Art. 245, I"
tax_130180099,Outros valores não dedutíveis,130180099,Classificar nesse código outros valores não dedutíveis.,LC 214/2025
tax_139915001,Base de cálculo negativa do IBS/CBS,139915001,Classificar nesse código as rubricas contábeis que registrarem a base de cálculo negativa do IBS/CBS a ser compensada em períodos posteriores.,LC 214/2025 Art. 301
tax_139915099,Outras contas do ativo circulante,139915099,Classificar nesse código outras contas do ativo circulante.,
tax_139925099,Outras contas do ativo não circulante,139925099,Classificar nesse código outras contas do ativo não circulante.,
tax_230110001,Valores de apostas esportivas,230110001,"Classificar nesse código os valores das apostas esportivas efetuadas independentemente do encerramento do evento ao qual estão Arts. 244 e 245, vinculadas.",LC 214/2025
tax_230110002,Valores de apostas de turfe,230110002,"Classificar nesse código os valores das apostas de turfe efetuadas independentemente do encerramento do evento ao qual estão Arts. 244 e 245, vinculadas.",LC 214/2025
tax_230110003,Valores relativos a modalidades lotéricas,230110003,"Classificar nesse código os valores das apostas efetuadas relativos a modalidades lotéricas independentemente do encerramento do Arts. 244 e 245, evento ao qual estão vinculadas.",LC 214/2025
tax_230110004,Valores relativos a jogos online (iGaming),230110004,"Classificar nesse código os valores das apostas efetuadas relativos a jogos online (iGaming) independentemente do encerramento do Arts. 244 e 245, evento ao qual estão vinculadas.",LC 214/2025
tax_230110005,Valores relativos a fantasy sport,230110005,"Classificar nesse código os valores relativos a fantasy sport independentemente do encerramento do evento ao qual estão Arts. 244 e 245, vinculados.",LC 214/2025
tax_230110006,Valores relativos a sweepstakes,230110006,"Classificar nesse código os valores das apostas de sweepstakes efetuadas independentemente do encerramento do evento ao qual Arts. 244 e 245, estão vinculadas.",LC 214/2025
tax_230110007,Valores relativos a outras modalidades de apostas,230110007,"Classificar nesse código os valores relativos a outras modalidades de apostas efetuadas independentemente do encerramento do evento ao Arts. 244 e 245, qual estão vinculadas.",LC 214/2025
tax_230110008,Valores relativos a apostas decorrentes de recompensas ou vantagens oferecidas pelo fornecedor,230110008,"Classificar nesse código os valores relativos a apostas efetuadas decorrentes de recompensas ou vantagens oferecidas pelo fornecedor Arts. 244 e 245, sujeito ao regime específico de concursos de prognósticos caput independentemente do encerramento do evento ao qual estão vinculadas.",LC 214/2025
tax_230110099,Outros valores decorrentes da atividade de concursos de prognósticos,230110099,"Classificar nesse código outros valores decorrentes da atividade de concursos de prognósticos independentemente do encerramento do Arts. 244 e 245, evento ao qual esteja vinculada.",LC 214/2025
tax_230140001,Valores tributados pelo PIS/Cofins - Não tributáveis pela CBS - FG Competência,230140001,"Classificar nesse código as rubricas contábeis representativas valores recebidos, que sejam tributados pelo PIS/COFINS durante o período de transição.","LC 214/2025 Art. 408, § 1º"
tax_230140002,Valores tributados pelo PIS/Cofins - Não tributáveis pela CBS - FG Caixa,230140002,"Classificar nesse código as rubricas contábeis representativas valores recebidos, que sejam tributados pelo PIS/COFINS durante o período de transição.","LC 214/2025 Art. 408, § 3º"
tax_230150001,Valores decorrentes de operações de exportação,230150001,Classificar nesse código valores recebidos e outras receitas próprias da entidade decorrentes da atividade de concursos de prognósticos provenientes de operações de exportação.,"LC 214/2025 Art. 250, caput"
tax_230150002,Valores de recompensas ou vantagens não convertidos em produto da arrecadação,230150002,Classificar nesse código valores de recompensas ou vantagens não convertidos em produto da arrecadação e que não são tributados conforme demais dispositivos do regime regular.,LC 214/2025 Art. 245
tax_230150003,Valores recebidos e não convertidos em produto da arrecadação,230150003,"Classificar nesse código valores recebidos de clientes e ainda não convertidos em produto da arrecadação. Por exemplo, valores transferidos para a conta transacional e ainda não apostados.",LC 214/2025 Art. 245
tax_230150099,Outros valores não tributáveis,230150099,Classificar nesse código outros valores não tributáveis.,LC 214/2025
